#description: MAxO/HPO curation file: diagnostic observability of HPO terms
#version: 2023-06-11
hpo_id	hpo_label	predicate_id	maxo_id	maxo_label	creator_id
HP:0007514	Edema of the dorsum of hands	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031178	Fixed head retroflexion	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0006135	Decreased finger mobility	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0006169	Decreased mobility 3rd-5th fingers	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031188	Genital edema	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0007678	Lacrimal duct stenosis	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0008993	Increased intraabdominal fat	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0007609	Hypoproteinemic edema	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0008940	Generalized lymphadenopathy	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031271	Absent ankle pulse	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031273	Shock	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031274	Hypovolemic shock	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0030149	Cardiogenic shock	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031276	Obstructive shock	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031275	Distributive shock	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0031281	Sialadenitis	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0500034	Nasolacrimal sac obstruction	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0032520	Masseter muscular weakness	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0032552	Abnormal pulse	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0032555	Bounding pulse	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0032554	Absent pulse	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0032553	Weak pulse	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0033172	Increased triceps skinfold thickness	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0033171	Abnormal triceps skinfold thickness	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0033176	Submandibular lymph node enlargement	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0033170	Abnormal skinfold thickness measurement	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0010444	Pulmonary insufficiency	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0034431	Joint crepitus	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0011729	Abnormality of joint mobility	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0033136	Lymph node abscess	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0010486	Abnormality of the hypothenar eminence	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0010487	Small hypothenar eminence	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0010496	Hypertrophy of the lower limb	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0011799	Abnormality of facial soft tissue	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0011880	Acute disseminated intravascular coagulation	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0010507	Foot asymmetry	is_observable_through	MAXO:0000487	clinical assessment	ORCID:0000-0002-0736-9199
HP:0030972	Abnormal systemic blood pressure	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0000822	Hypertension	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0004972	Elevated mean arterial pressure	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0500106	Isolated systolic hypertension	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0032263	Increased blood pressure	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0005117	Elevated diastolic blood pressure	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0004421	Elevated systolic blood pressure	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0100735	Hypertensive crisis	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0000875	Episodic hypertension	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0020142	Blood pressure substantially higher in arms than legs	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0020141	Blood pressure substantially higher in legs than arms	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0003574	Positive regitine blocking test	is_observable_through	MAXO:0000494	blood pressure measurement	ORCID:0000-0002-0736-9199
HP:0002323	Anencephaly	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0002324	Hydranencephaly	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0002139	Arrhinencephaly	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0001560	Abnormality of the amniotic fluid	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0001563	Fetal polyuria	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0012420	Meconium stained amniotic fluid	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0001562	Oligohydramnios	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0001561	Polyhydramnios	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025700	Anhydramnios	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0001557	Prenatal movement abnormality	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010519	Increased fetal movement	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025692	Atelencephaly	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010881	Abnormality of the umbilical cord	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0032513	Four-vessel umbilical cord	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025657	Abnormal umbilical blood flow measurement	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0030657	Umbilical cord hematoma	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0030656	Umbilical vein varix	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0030655	Umbilical cord knot	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0030654	Umbilical cord cyst	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025690	Fetal intra-abdominal umbilical vein varix	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010949	Abnormality of umbilical vein blood flow	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0032435	Neonatal omphalitis	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0032434	Delayed umbilical cord separation	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025689	Extra-abdominal umbilical vein varix	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025652	Abnormal placental adhesion into the uterine wall	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025655	Placenta increta	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025654	Placenta acreta	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025653	Placenta percreta	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0000476	Cystic hygroma	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010879	Postnatal cystic hygroma	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0025716	Fetal anemia	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010960	Bronchopulmonary sequestration	is_prenatally_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010961	Intralobar sequestration	is_prenatally_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010962	Extralobar sequestration	is_prenatally_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0010956	Fetal megacystis	is_prenatally_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0008676	Congenital megaureter	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0012767	Abnormal placental size	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0032548	Increased placental thickness	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0006267	Large placenta	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0006266	Small placenta	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0011723	Congenital malformation of the right heart	is_prenatally_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0011724	Uhl's anomaly	is_prenatally_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0034207	Abnormal fetal gastrointestinal system morphology	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0034547	Intraluminal meconium calcification	is_observable_through	MAXO:0000520	fetal ultrasonography	ORCID:0000-0002-0736-9199
HP:0011112	Abnormality of serum cytokine level	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034164	Abnormal circulating interleukin 21 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034165	Reduced circulating interleukin 21 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034166	Increased circulating interleukin 21 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034167	Abnormal circulating interleukin 22 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034168	Reduced circulating interleukin 22 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034160	Abnormal circulating interleukin 9 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034489	Increased circulating interleukin 2 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034488	Increased circulating interleukin 13 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034169	Increased circulating interleukin 22 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0033253	Reduced circulating interferon gamma concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0030354	Abnormal circulating interferon concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0030355	Abnormal circulating interferon-gamma concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0030356	Increased circulating interferon-gamma concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034513	Increased circulating Interferon-alpha concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034447	Increased circulating interleukin 18 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034490	Increased circulating interleukin 4 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034491	Increased circulating interleukin 5 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034170	Abnormal circulating interleukin 23 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034171	Reduced circulating interleukin 23 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034172	Increased circulating interleukin 23 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034173	Abnormal circulating interleukin 27 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034174	Reduced circulating interleukin 27 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034175	Increased circulating interleukin 27 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034176	Abnormal circulating interleukin 17A concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034177	Reduced circulating interleukin 17A concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034178	Increased circulating interleukin 17A concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0033199	Increased circulating interleukin 10 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0033178	Increased circulating interleukin 8 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0030782	Abnormal circulating interleukin concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0030783	Increased circulating interleukin 6 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034486	Reduced circulating interleukin 7 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034487	Increased circulating interleukin 12 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034161	Reduced circulating interleukin 9 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034162	Abnormal circulating interleukin 10 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0034163	Reduced circulating interleukin 10 concentration	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0011113	Abnormality of cytokine secretion	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0011114	Defective production of NFKB1-dependent cytokines	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0011118	Abnormality of tumor necrosis factor secretion	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0011117	Abnormality of interleukin secretion	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0011111	Abnormality of immune serum protein physiology	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0031406	Abnormal cytokine signaling	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0031407	Impaired cytokine signaling	is_observable_through	MAXO:0000553	cytokine biomarker assessment	ORCID:0000-0002-0736-9199
HP:0005977	Hypochloremic metabolic alkalosis	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0004909	Hypokalemic hypochloremic metabolic alkalosis	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0011436	Abnormal maternal serum screening	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0011432	High maternal circulating alpha-fetoprotein concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0008073	Low maternal circulating estriol concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0011434	Low maternal circulating chorionic gonadotropin concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0011435	Low maternal circulating PAPP-A concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0011433	High maternal circulating chorionic gonadotropin concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0010570	Low maternal circulating alpha-fetoprotein concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0004360	Abnormality of acid-base homeostasis	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032065	Abnormal serum bicarbonate concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032066	Decreased serum bicarbonate concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032067	Elevated serum bicarbonate concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032653	Elevated lactate:pyruvate ratio	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032369	Alkalemia	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032281	Abnormal base excess	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0031961	Abnormal serum anion gap	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0031962	Elevated serum anion gap	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0031963	Decreased serum anion gap	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0500020	Abnormal cardiac biomarker test	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0032180	Abnormal circulating metabolite concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:4000165	Decreased circulating plasmalogen concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034596	Elevated ciculating 5-hydroxymethyluracil concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034595	Elevated circulating N-carbamyl-beta-alanine concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034594	Elevated circulating dihydrothymine concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034593	Elevated circulating dihydrouracil concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034592	Elevated circulating beta-aminoisobutyric acid concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034617	Elevated circulating S-adenosyl methionine concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034616	Abnormal circulating coenzyme concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034614	Elevated circulating erythritol concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034611	Elevated circulating arabitol concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034610	Decreased circulating myo-inositol concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034606	Elevated circulating porphyrin concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0034604	Elevated circulating DOPA concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:4000095	Elevated circulating thymine concentration	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0033331	Acute phase response	is_observable_through	MAXO:0000566	clinical chemistry assessment	ORCID:0000-0002-0736-9199
HP:0002647	Aortic dissection	is_observable_through	MAXO:0000571	computed tomography procedure	ORCID:0000-0002-0736-9199
HP:0100671	Abnormal trabecular bone morphology	is_observable_through	MAXO:0000571	computed tomography procedure	ORCID:0000-0002-0736-9199
HP:0002752	Sparse bone trabeculae	is_observable_through	MAXO:0000571	computed tomography procedure	ORCID:0000-0002-0736-9199
HP:0004966	Medial calcification of large arteries	is_observable_through	MAXO:0000571	computed tomography procedure	ORCID:0000-0002-0736-9199
HP:0001948	Alkalosis	is_observable_through	MAXO:0000579	blood gas assessment	ORCID:0000-0002-0736-9199
HP:0001960	Hypokalemic metabolic alkalosis	is_observable_through	MAXO:0000579	blood gas assessment	ORCID:0000-0002-0736-9199
HP:0200114	Metabolic alkalosis	is_observable_through	MAXO:0000579	blood gas assessment	ORCID:0000-0002-0736-9199
HP:0001950	Respiratory alkalosis	is_observable_through	MAXO:0000579	blood gas assessment	ORCID:0000-0002-0736-9199
HP:0001949	Hypokalemic alkalosis	is_observable_through	MAXO:0000579	blood gas assessment	ORCID:0000-0002-0736-9199
HP:0000944	Abnormal metaphysis morphology	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003949	Abnormal elbow metaphysis morphology	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0005092	Streaky metaphyseal sclerosis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0006431	Proximal femoral metaphyseal abnormality	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0005028	Widened proximal tibial metaphyses	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0005825	Mixed sclerosis of humeral metaphyses	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003950	Flared elbow metaphyses	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003951	Distal humeral metaphyseal irregularity	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003952	Sclerotic foci of metaphyses of the elbow	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0009809	Abnormal upper limb metaphysis morphology	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0008783	Wide proximal femoral metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004015	Abnormal radial metaphysis morphology	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004016	Cupped radial metaphyses	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004018	Flared radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0006208	Metaphyseal cupping of proximal phalanges	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004019	Radial metaphyseal irregularity	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004979	Metaphyseal sclerosis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004020	Irregular ossification of the radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004021	Lytic defects of radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004022	Sclerotic radial metaphysis with longitudinal striations	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004023	Sloping radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004024	Medially sloping radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004025	Spurred radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004026	Broad radial metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003562	Abnormal metaphyseal vascular invasion	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0031367	Metaphyseal striations	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0045079	Distal femoral metaphyseal irregularity	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003411	Proximal femoral metaphyseal irregularity	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003015	Flared metaphysis	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003016	Metaphyseal widening	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0003332	Absent primary metaphyseal spongiosa	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0004980	Metaphyseal rarefaction	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0005923	Abnormal hand metaphysis morphology	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0100959	Dense metaphyseal bands	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0006375	Dumbbell-shaped femur	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
HP:0005043	Proximal humeral metaphyseal irregularity	is_observable_through	MAXO:0000595	radiograph imaging procedure	ORCID:0000-0002-0736-9199
